Unnamed: 0,id,keywords
2300,15196,"[{'id': 10090, 'name': 'board game'}, {'id': 10092, 'name': 'mystery'}, {'id': 12545, 'name': 'mansion'}, {'id': 155733, 'name': 'old house'}, {'id': 160887, 'name': 'based on game'}]"
2301,11904,"[{'id': 212, 'name': 'london england'}, {'id': 2921, 'name': 'school friend'}, {'id': 3684, 'name': 'religion and supernatural'}, {'id': 9401, 'name': 'sherlock holmes'}, {'id': 9826, 'name': 'murder'}, {'id': 179430, 'name': 'aftercreditsstinger'}]"
2302,215875,[]
2303,15596,"[{'id': 3616, 'name': 'college'}, {'id': 171427, 'name': 'whirlpool'}, {'id': 171431, 'name': 'clothing store'}, {'id': 171434, 'name': 'source music'}, {'id': 171438, 'name': 'poetry recitation'}, {'id': 171439, 'name': 'bribe'}, {'id': 171442, 'name': 'clothing store owner'}, {'id': 171443, 'name': 'reference to longfellow'}, {'id': 171445, 'name': 'tutoring'}]"
2304,13818,"[{'id': 736, 'name': 'journalist'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 1326, 'name': 'infidelity'}]"
2305,29968,"[{'id': 970, 'name': 'parent child relationship'}, {'id': 15160, 'name': 'divorce'}]"
2306,44326,"[{'id': 2483, 'name': 'nudity'}, {'id': 2539, 'name': 'harassment'}, {'id': 9748, 'name': 'revenge'}, {'id': 9937, 'name': 'suspense'}, {'id': 10735, 'name': 'rape attempt'}, {'id': 13006, 'name': 'torture'}, {'id': 170468, 'name': 'grave digging'}, {'id': 187236, 'name': 'submission'}, {'id': 228402, 'name': 'defenseless woman'}, {'id': 228403, 'name': 'police inaction'}]"
2307,1885,"[{'id': 1439, 'name': 'flat'}, {'id': 2063, 'name': 'taskmaster'}, {'id': 3436, 'name': 'karate'}, {'id': 5698, 'name': 'egg'}, {'id': 9963, 'name': 'kids and family'}, {'id': 14735, 'name': 'motorcycle'}]"
2308,8856,"[{'id': 779, 'name': 'martial arts'}, {'id': 3436, 'name': 'karate'}, {'id': 8676, 'name': 'okinawa'}, {'id': 8677, 'name': 'revanche'}, {'id': 155023, 'name': 'self esteem'}]"
2309,10495,"[{'id': 233, 'name': 'japan'}, {'id': 907, 'name': 'japanese'}, {'id': 2246, 'name': 'confidence'}, {'id': 3436, 'name': 'karate'}, {'id': 4480, 'name': 'business man'}, {'id': 5440, 'name': 'adversary'}, {'id': 6211, 'name': 'fighter'}, {'id': 12965, 'name': 'duel'}, {'id': 46958, 'name': 'good and bad'}]"
2310,5825,"[{'id': 65, 'name': 'holiday'}, {'id': 5306, 'name': 'boss'}, {'id': 6458, 'name': 'cigar'}, {'id': 10226, 'name': 'neighbor'}, {'id': 33965, 'name': 'christmas eve'}, {'id': 207317, 'name': 'christmas'}, {'id': 228415, 'name': 'christmas bonus'}, {'id': 228416, 'name': 'jello'}]"
2311,9489,"[{'id': 9799, 'name': 'romantic comedy'}, {'id': 182195, 'name': 'online dating'}, {'id': 187056, 'name': 'woman director'}]"
2312,16885,"[{'id': 642, 'name': 'robbery'}, {'id': 9672, 'name': 'based on true story'}, {'id': 13142, 'name': 'gangster'}, {'id': 14552, 'name': 'ira'}, {'id': 14985, 'name': 'ireland'}, {'id': 162917, 'name': 'police reporter'}]"
2313,76857,"[{'id': 8044, 'name': 'flight'}, {'id': 9713, 'name': 'friends'}, {'id': 14673, 'name': 'disease'}, {'id': 41589, 'name': 'dying'}, {'id': 209063, 'name': 'motor neuron disease'}]"
2314,8741,"[{'id': 818, 'name': 'based on novel'}, {'id': 907, 'name': 'japanese'}, {'id': 1956, 'name': 'world war ii'}, {'id': 3994, 'name': 'battle assignment'}, {'id': 4278, 'name': 'invasion'}, {'id': 4405, 'name': 'marine corps'}, {'id': 4595, 'name': 'u.s. army'}, {'id': 7156, 'name': 'commander'}, {'id': 8083, 'name': 'pacific'}, {'id': 9897, 'name': 'rifle'}, {'id': 10349, 'name': 'survival'}, {'id': 10787, 'name': 'jungle'}, {'id': 11106, 'name': 'infantry'}, {'id': 11139, 'name': 'steel helmet'}, {'id': 11400, 'name': 'sergeant'}, {'id': 11823, 'name': 'pacific island'}, {'id': 13065, 'name': 'soldier'}, {'id': 14643, 'name': 'battle'}, {'id': 14955, 'name': 'fighting'}, {'id': 160325, 'name': 'guadalcanal'}, {'id': 169123, 'name': 'awol'}, {'id': 232587, 'name': 'philosophic conflict'}]"
2315,9276,"[{'id': 579, 'name': 'american football'}, {'id': 6270, 'name': 'high school'}, {'id': 9951, 'name': 'alien'}, {'id': 10508, 'name': 'teacher'}, {'id': 13130, 'name': 'teenager'}, {'id': 14964, 'name': 'drug'}, {'id': 15250, 'name': 'alien infection'}, {'id': 161891, 'name': 'doppelganger'}, {'id': 206364, 'name': 'anti authority'}, {'id': 231149, 'name': 'mob'}, {'id': 233296, 'name': 'students'}, {'id': 236892, 'name': 'groupthink'}]"
2316,9822,"[{'id': 690, 'name': 'gorilla'}, {'id': 3737, 'name': 'dying and death'}]"
2317,39314,"[{'id': 4049, 'name': 'decoy'}, {'id': 11431, 'name': 'wrestler'}, {'id': 14759, 'name': 'ape'}, {'id': 158040, 'name': 'exotic pet'}, {'id': 158041, 'name': 'team roping'}]"
2318,10312,"[{'id': 428, 'name': 'nurse'}, {'id': 11612, 'name': 'hospital'}, {'id': 13005, 'name': 'doctor'}, {'id': 173339, 'name': 'laughter'}]"
2319,9441,"[{'id': 15160, 'name': 'divorce'}, {'id': 15161, 'name': 'rebellious daughter'}, {'id': 15163, 'name': 'freeze frame'}, {'id': 15164, 'name': 'custody'}, {'id': 15165, 'name': 'school play'}, {'id': 15166, 'name': 'photo shoot'}]"
2320,9422,"[{'id': 3836, 'name': 'success'}, {'id': 5212, 'name': 'advancement'}, {'id': 6145, 'name': 'right and justice'}, {'id': 8097, 'name': 'leukemia'}, {'id': 10909, 'name': 'lawyer'}, {'id': 49960, 'name': 'business start-up'}]"
2321,125582,"[{'id': 187056, 'name': 'woman director'}]"
2322,24525,"[{'id': 10183, 'name': 'independent film'}]"
2323,10368,"[{'id': 131, 'name': 'italy'}, {'id': 612, 'name': 'hotel'}, {'id': 936, 'name': 'loss of mother'}, {'id': 1704, 'name': 'ambassador'}, {'id': 1956, 'name': 'world war ii'}, {'id': 2143, 'name': 'loss of parents'}, {'id': 4129, 'name': 'widow'}, {'id': 8077, 'name': 'benito mussolini'}, {'id': 10183, 'name': 'independent film'}]"
2324,11365,"[{'id': 378, 'name': 'prison'}, {'id': 1862, 'name': 'coming out'}, {'id': 4183, 'name': 'wife'}, {'id': 8250, 'name': 'victorian england'}, {'id': 10180, 'name': 'homosexuality'}, {'id': 10198, 'name': 'gay relationship'}, {'id': 10818, 'name': 'author'}, {'id': 14985, 'name': 'ireland'}, {'id': 166113, 'name': 'marriage problems'}]"
2325,140897,"[{'id': 291, 'name': 'circus'}, {'id': 1224, 'name': 'radio station'}, {'id': 1556, 'name': 'texas'}, {'id': 6593, 'name': 'stripper'}, {'id': 10714, 'name': 'serial killer'}]"
2326,31662,[]
2327,36136,"[{'id': 642, 'name': 'robbery'}, {'id': 9826, 'name': 'murder'}, {'id': 14819, 'name': 'violence'}, {'id': 14964, 'name': 'drug'}, {'id': 164296, 'name': 'addict'}]"
2328,1363,"[{'id': 3365, 'name': 'pearl harbor'}, {'id': 155291, 'name': 'cowboy'}, {'id': 158605, 'name': 'falling off horse'}, {'id': 158606, 'name': 'pickup truck'}, {'id': 158607, 'name': 'horse riding accident'}, {'id': 158615, 'name': 'cattle ranch'}]"
2329,46992,"[{'id': 1156, 'name': 'sister sister relationship'}, {'id': 3457, 'name': 'cellist'}, {'id': 3658, 'name': 'career'}, {'id': 4048, 'name': 'musician'}, {'id': 6029, 'name': 'concert'}, {'id': 9859, 'name': 'controversial'}, {'id': 209077, 'name': 'flautist'}]"
2330,825,"[{'id': 572, 'name': 'sex'}, {'id': 596, 'name': 'adultery'}, {'id': 612, 'name': 'hotel'}, {'id': 740, 'name': 'aids'}, {'id': 1334, 'name': 'wedding vows'}, {'id': 12670, 'name': 'los angeles'}, {'id': 14534, 'name': 'relationship'}, {'id': 18035, 'name': 'family'}]"
2331,22913,"[{'id': 396, 'name': 'transporter'}, {'id': 6075, 'name': 'sport'}, {'id': 9713, 'name': 'friends'}, {'id': 10587, 'name': 'nottingham'}]"
2332,15556,"[{'id': 33768, 'name': 'blind'}, {'id': 209022, 'name': 'massage therapist'}]"
2333,28902,"[{'id': 818, 'name': 'based on novel'}, {'id': 1252, 'name': 'suicide attempt'}, {'id': 1566, 'name': 'dream'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 4942, 'name': 'victim of murder'}, {'id': 9937, 'name': 'suspense'}, {'id': 10714, 'name': 'serial killer'}, {'id': 155440, 'name': 'hitchcockian'}]"
2334,14709,"[{'id': 579, 'name': 'american football'}, {'id': 1415, 'name': 'small town'}, {'id': 1556, 'name': 'texas'}, {'id': 2920, 'name': 'cheerleader'}, {'id': 6075, 'name': 'sport'}, {'id': 8508, 'name': 'party'}, {'id': 8635, 'name': 'high school sports'}, {'id': 33352, 'name': 'police car'}, {'id': 155169, 'name': 'american football star'}, {'id': 191222, 'name': 'the big game'}]"
2335,9423,"[{'id': 1806, 'name': 'deserter'}, {'id': 2213, 'name': 'tornado'}, {'id': 2808, 'name': 'russian'}, {'id': 4862, 'name': 'alien life-form'}, {'id': 7281, 'name': 'shooting'}, {'id': 156075, 'name': 'evil'}, {'id': 156938, 'name': 'insurance'}, {'id': 188957, 'name': 'virus'}]"
2336,14443,"[{'id': 1299, 'name': 'monster'}, {'id': 3700, 'name': 'garbage'}, {'id': 4344, 'name': 'musical'}, {'id': 6054, 'name': 'friendship'}, {'id': 9980, 'name': 'toilet humor'}]"
2337,10658,"[{'id': 1339, 'name': 'duck'}, {'id': 8012, 'name': 'physicist'}, {'id': 9739, 'name': 'extraterrestrial'}, {'id': 11500, 'name': 'anthropomorphism'}, {'id': 14909, 'name': 'alien invasion'}, {'id': 175629, 'name': 'alternative reality'}]"
2338,6917,"[{'id': 2604, 'name': 'babysitter'}, {'id': 3754, 'name': 'legend'}, {'id': 4484, 'name': 'eye'}, {'id': 10121, 'name': 'stop motion'}, {'id': 10471, 'name': 'cult favorite'}, {'id': 15001, 'name': 'demon'}, {'id': 18027, 'name': 'sibling'}, {'id': 156168, 'name': 'hole'}, {'id': 156169, 'name': 'backyard'}, {'id': 156170, 'name': 'record album'}, {'id': 156171, 'name': 'dawn'}, {'id': 156172, 'name': 'geode'}, {'id': 156173, 'name': 'eye gouging'}, {'id': 156174, 'name': 'occult'}, {'id': 156175, 'name': 'dead dog'}, {'id': 156176, 'name': 'moth'}, {'id': 156177, 'name': 'mud mask'}, {'id': 156178, 'name': 'hand'}, {'id': 206850, 'name': 'canuxploitation'}]"
2339,40729,"[{'id': 494, 'name': 'father son relationship'}, {'id': 1946, 'name': 'restaurant'}, {'id': 9663, 'name': 'sequel'}, {'id': 15001, 'name': 'demon'}, {'id': 206850, 'name': 'canuxploitation'}]"
2340,24086,[]
2341,11815,"[{'id': 3822, 'name': 'teleportation'}, {'id': 4005, 'name': 'human experimentation'}, {'id': 9410, 'name': 'hybrid'}, {'id': 181304, 'name': 'fly the insect'}]"
2342,9426,"[{'id': 1852, 'name': 'mutant'}, {'id': 2766, 'name': 'mutation'}, {'id': 4005, 'name': 'human experimentation'}, {'id': 4753, 'name': 'to beam'}, {'id': 9714, 'name': 'remake'}, {'id': 14760, 'name': 'scientist'}, {'id': 156810, 'name': 'science'}, {'id': 181304, 'name': 'fly the insect'}, {'id': 223059, 'name': 'animal horror'}]"
2343,10344,"[{'id': 1299, 'name': 'monster'}, {'id': 1706, 'name': 'experiment'}, {'id': 2456, 'name': 'industrialist'}, {'id': 9663, 'name': 'sequel'}, {'id': 181304, 'name': 'fly the insect'}]"
2344,15698,"[{'id': 444, 'name': 'taxi'}, {'id': 520, 'name': 'chicago'}, {'id': 822, 'name': 'airport'}, {'id': 1010, 'name': 'bar'}, {'id': 1196, 'name': 'florida'}, {'id': 1442, 'name': 'winter'}, {'id': 1568, 'name': 'undercover'}, {'id': 3546, 'name': 'florida keys'}, {'id': 3713, 'name': 'chase'}, {'id': 6876, 'name': 'vacation'}, {'id': 8233, 'name': 'cops'}, {'id': 10950, 'name': 'shootout'}, {'id': 11199, 'name': 'undercover cop'}, {'id': 14819, 'name': 'violence'}, {'id': 14964, 'name': 'drug'}, {'id': 15483, 'name': 'car chase'}, {'id': 57990, 'name': 'garbage truck'}, {'id': 167958, 'name': ""o'hare airport chicago""}, {'id': 188112, 'name': 'bullet proof vest'}, {'id': 207317, 'name': 'christmas'}, {'id': 213876, 'name': 'train tracks'}, {'id': 217421, 'name': 'key west'}]"
2345,2620,"[{'id': 417, 'name': 'corruption'}, {'id': 8440, 'name': 'ex-cop'}, {'id': 155790, 'name': 'private detective'}, {'id': 177453, 'name': 'criminal defence lawyer'}]"
2346,30497,"[{'id': 1420, 'name': 'gas station'}, {'id': 1556, 'name': 'texas'}, {'id': 4580, 'name': 'van'}, {'id': 10292, 'name': 'gore'}, {'id': 11487, 'name': 'midnight movie'}, {'id': 11541, 'name': 'surprise ending'}, {'id': 11542, 'name': 'shock in the end'}, {'id': 11545, 'name': 'leatherface'}, {'id': 11546, 'name': 'hitchhiker'}, {'id': 11547, 'name': 'slaughterhouse'}, {'id': 12339, 'name': 'slasher'}, {'id': 12394, 'name': 'chainsaw'}, {'id': 18035, 'name': 'family'}, {'id': 33874, 'name': 'polaroid'}, {'id': 230137, 'name': 'cannibals'}, {'id': 233450, 'name': 'proto-slasher'}]"
2347,16337,"[{'id': 9366, 'name': 'hammer'}, {'id': 10292, 'name': 'gore'}, {'id': 12339, 'name': 'slasher'}, {'id': 12394, 'name': 'chainsaw'}, {'id': 193575, 'name': 'b horror'}]"
2348,25018,"[{'id': 9663, 'name': 'sequel'}, {'id': 11545, 'name': 'leatherface'}, {'id': 34079, 'name': 'death'}]"
2349,16780,"[{'id': 293, 'name': 'female nudity'}, {'id': 1556, 'name': 'texas'}, {'id': 4426, 'name': 'sadism'}, {'id': 9663, 'name': 'sequel'}, {'id': 11545, 'name': 'leatherface'}, {'id': 11546, 'name': 'hitchhiker'}, {'id': 12090, 'name': 'cross dressing'}, {'id': 12394, 'name': 'chainsaw'}, {'id': 13006, 'name': 'torture'}, {'id': 14895, 'name': 'cannibal'}, {'id': 15085, 'name': 'splatter'}, {'id': 17973, 'name': 'skin'}, {'id': 194884, 'name': 'psychos'}]"
2350,12151,"[{'id': 1336, 'name': 'ransom'}, {'id': 1808, 'name': 'lover (female)'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 4480, 'name': 'business man'}]"
2351,25438,"[{'id': 2570, 'name': 'rock star'}, {'id': 3335, 'name': 'halloween'}, {'id': 5540, 'name': 'heavy metal'}, {'id': 33898, 'name': ""rock 'n' roll""}]"
2352,33278,"[{'id': 310, 'name': 'artificial intelligence'}, {'id': 516, 'name': 'child abuse'}, {'id': 6496, 'name': 'basketball'}, {'id': 6506, 'name': 'resurrection'}, {'id': 9748, 'name': 'revenge'}, {'id': 13130, 'name': 'teenager'}, {'id': 14544, 'name': 'robot'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 174244, 'name': 'brawl'}, {'id': 221226, 'name': 'circuit board'}, {'id': 233133, 'name': 'paranoiac'}]"
2353,274253,"[{'id': 170335, 'name': 'whipping'}]"
2354,192,"[{'id': 186, 'name': 'christianity'}, {'id': 295, 'name': 'library'}, {'id': 344, 'name': 'inquisition'}, {'id': 345, 'name': 'monk'}, {'id': 351, 'name': 'poison'}, {'id': 352, 'name': 'secret passage'}, {'id': 18129, 'name': 'labyrinth'}, {'id': 34143, 'name': 'rich'}, {'id': 41406, 'name': 'middle ages'}, {'id': 161167, 'name': 'persecution'}, {'id': 161257, 'name': 'medieval'}, {'id': 161258, 'name': 'franciscan'}, {'id': 187316, 'name': 'burned at the stake'}, {'id': 195889, 'name': 'poor'}, {'id': 207046, 'name': 'murder mystery'}, {'id': 229826, 'name': 'theological debate'}]"
2355,10945,"[{'id': 591, 'name': 'cia'}, {'id': 3278, 'name': 'kgb'}, {'id': 6104, 'name': 'computer'}, {'id': 6376, 'name': 'chat'}, {'id': 14617, 'name': 'mole'}, {'id': 33705, 'name': 'agent'}, {'id': 187056, 'name': 'woman director'}]"
2356,10013,"[{'id': 4379, 'name': 'time travel'}, {'id': 161213, 'name': 'high school reunion'}]"
2357,9671,"[{'id': 242, 'name': 'new york'}, {'id': 549, 'name': 'prostitute'}, {'id': 612, 'name': 'hotel'}, {'id': 736, 'name': 'journalist'}, {'id': 1463, 'name': 'culture clash'}, {'id': 1552, 'name': 'subway'}, {'id': 3185, 'name': 'crocodile'}, {'id': 3593, 'name': 'wilderness'}, {'id': 4728, 'name': 'knife'}, {'id': 5159, 'name': 'tourist'}, {'id': 5641, 'name': 'limousine'}, {'id': 8723, 'name': 'poacher'}, {'id': 14828, 'name': 'city'}, {'id': 193760, 'name': 'australian outback'}, {'id': 208662, 'name': 'kangaroo'}]"
2358,9396,"[{'id': 242, 'name': 'new york'}, {'id': 3185, 'name': 'crocodile'}, {'id': 5657, 'name': 'australia'}, {'id': 156849, 'name': 'large knife'}, {'id': 179430, 'name': 'aftercreditsstinger'}]"
2359,11038,"[{'id': 378, 'name': 'prison'}, {'id': 156120, 'name': 'train robbery'}]"
2360,12278,"[{'id': 634, 'name': 'soul'}, {'id': 1308, 'name': 'secret identity'}, {'id': 2463, 'name': 'harvard university'}, {'id': 3616, 'name': 'college'}, {'id': 6278, 'name': 'scholarship'}, {'id': 12670, 'name': 'los angeles'}]"
2361,11873,"[{'id': 1010, 'name': 'bar'}, {'id': 1356, 'name': 'billard'}, {'id': 2276, 'name': 'talent'}, {'id': 2348, 'name': 'hustler'}, {'id': 6075, 'name': 'sport'}]"
2362,18588,"[{'id': 293, 'name': 'female nudity'}, {'id': 1326, 'name': 'infidelity'}, {'id': 1936, 'name': 'blackmail'}, {'id': 2727, 'name': 'porn actor'}, {'id': 9826, 'name': 'murder'}, {'id': 9937, 'name': 'suspense'}, {'id': 12670, 'name': 'los angeles'}, {'id': 155552, 'name': 'elmore leonard'}, {'id': 206930, 'name': 'strippers'}]"
2363,10015,"[{'id': 2999, 'name': 'recruit'}, {'id': 3776, 'name': 'officer'}, {'id': 3994, 'name': 'battle assignment'}, {'id': 11399, 'name': 'marine'}, {'id': 15240, 'name': 'platoon'}, {'id': 18543, 'name': 'combat'}]"
2364,12715,"[{'id': 352, 'name': 'secret passage'}, {'id': 779, 'name': 'martial arts'}, {'id': 1321, 'name': 'gold'}, {'id': 1454, 'name': 'treasure'}, {'id': 1530, 'name': 'temple'}, {'id': 3392, 'name': 'voodoo'}, {'id': 4391, 'name': 'wretch'}, {'id': 6956, 'name': 'treasure hunt'}, {'id': 10787, 'name': 'jungle'}, {'id': 10864, 'name': 'human sacrifice'}, {'id': 13065, 'name': 'soldier'}, {'id': 15111, 'name': 'drinking'}, {'id': 15222, 'name': 'central america'}, {'id': 18118, 'name': 'disguise'}, {'id': 18142, 'name': 'catfight'}, {'id': 156322, 'name': 'pretty woman'}, {'id': 156393, 'name': 'aztec indian'}, {'id': 162487, 'name': 'wisecrack humor'}, {'id': 167541, 'name': 'buddy comedy'}, {'id': 188933, 'name': 'bar fight'}, {'id': 209118, 'name': 'woman in peril'}, {'id': 227693, 'name': 'stranded in the desert'}]"
2365,8388,"[{'id': 534, 'name': 'mexico'}, {'id': 1701, 'name': 'hero'}, {'id': 5331, 'name': 'village'}, {'id': 5616, 'name': 'united states–mexico barrier'}, {'id': 10705, 'name': 'confusion'}, {'id': 11931, 'name': 'spoof'}, {'id': 166527, 'name': 'western hero'}, {'id': 181028, 'name': 'western band'}, {'id': 207716, 'name': 'actor'}]"
2366,45712,"[{'id': 10562, 'name': 'on the run'}, {'id': 170089, 'name': 'streetwise'}, {'id': 180148, 'name': 'cigarette smoke'}, {'id': 207746, 'name': 'moll'}]"
2367,6187,"[{'id': 254, 'name': 'france'}, {'id': 2065, 'name': 'province'}, {'id': 2336, 'name': 'ladykiller'}, {'id': 3182, 'name': 'seduction'}, {'id': 3183, 'name': 'bisexuality'}, {'id': 3190, 'name': 'menage a trois'}, {'id': 7625, 'name': 'young man seduces old man'}, {'id': 187056, 'name': 'woman director'}]"
2368,8129,"[{'id': 892, 'name': 'glasgow'}, {'id': 3739, 'name': 'funeral'}, {'id': 5621, 'name': 'american football coach'}, {'id': 8130, 'name': 'professional soccer player'}, {'id': 11061, 'name': 'debt'}, {'id': 13042, 'name': 'soccer'}]"
2369,1618,"[{'id': 1421, 'name': 'birthday'}, {'id': 4313, 'name': 'condom'}, {'id': 4610, 'name': 'comeback'}, {'id': 5287, 'name': 'tour'}, {'id': 9823, 'name': 'rivalry'}, {'id': 18001, 'name': 'rock band'}, {'id': 34079, 'name': 'death'}]"
2370,10722,"[{'id': 376, 'name': 'neo-nazi'}, {'id': 530, 'name': 'prophecy'}, {'id': 744, 'name': 'madrid'}, {'id': 903, 'name': 'telecaster'}, {'id': 2389, 'name': 'virgin'}, {'id': 4252, 'name': 'black magic'}, {'id': 5540, 'name': 'heavy metal'}, {'id': 6410, 'name': 'hallucinogen'}, {'id': 8685, 'name': 'anti-christ'}, {'id': 9826, 'name': 'murder'}, {'id': 9887, 'name': 'surrealism'}, {'id': 11019, 'name': 'inferno'}, {'id': 12332, 'name': 'apocalypse'}, {'id': 14999, 'name': 'devil'}, {'id': 41380, 'name': 'crucifix'}, {'id': 172391, 'name': 'catholic priest'}, {'id': 207317, 'name': 'christmas'}, {'id': 236998, 'name': 'black comedy'}]"
2371,296543,[]
2372,10314,"[{'id': 4656, 'name': 'tv star'}, {'id': 5135, 'name': 'jeep'}, {'id': 5605, 'name': 'volleyball'}, {'id': 9789, 'name': 'misfit'}, {'id': 10049, 'name': 'teen angst'}, {'id': 10275, 'name': 'house party'}, {'id': 11870, 'name': 'teen movie'}, {'id': 13130, 'name': 'teenager'}, {'id': 15216, 'name': 'avant-garde'}, {'id': 15402, 'name': 'popularity'}, {'id': 33873, 'name': 'little people'}, {'id': 33910, 'name': 'high school student'}, {'id': 165100, 'name': 'young love'}, {'id': 166229, 'name': 'prom queen'}, {'id': 166233, 'name': 'pygmalion'}, {'id': 166235, 'name': 'clown makeup'}, {'id': 166241, 'name': 'performance art'}, {'id': 166244, 'name': 'beatboxing'}, {'id': 166250, 'name': 'self expression'}, {'id': 166252, 'name': 'tripping'}, {'id': 166256, 'name': 'pool cleaner'}]"
2373,125548,"[{'id': 10582, 'name': 'television producer'}, {'id': 15274, 'name': 'nervous breakdown'}, {'id': 187056, 'name': 'woman director'}]"
2374,47139,[]
2375,11167,"[{'id': 4606, 'name': 'cinematographer'}, {'id': 6025, 'name': 'photography'}, {'id': 33625, 'name': 'illegal prostitution'}, {'id': 233450, 'name': 'proto-slasher'}]"
2376,170187,"[{'id': 187056, 'name': 'woman director'}]"
2377,2112,"[{'id': 242, 'name': 'new york'}, {'id': 2671, 'name': 'heroin'}, {'id': 10594, 'name': 'money'}, {'id': 15009, 'name': 'criminal'}]"
2378,16172,"[{'id': 1946, 'name': 'restaurant'}, {'id': 2081, 'name': 'department store'}, {'id': 3914, 'name': 'kitchen'}, {'id': 9673, 'name': 'love'}, {'id': 9970, 'name': 'crab'}, {'id': 18293, 'name': 'chef'}, {'id': 209102, 'name': 'irresistible'}]"
2379,111794,"[{'id': 3979, 'name': 'hidden camera'}, {'id': 5565, 'name': 'biography'}, {'id': 10328, 'name': 'reality show'}, {'id': 11800, 'name': 'mockumentary'}]"
2380,9524,"[{'id': 220, 'name': 'berlin'}, {'id': 2606, 'name': 'jew'}, {'id': 2652, 'name': 'nazis'}, {'id': 4344, 'name': 'musical'}, {'id': 5565, 'name': 'biography'}, {'id': 10144, 'name': 'anti semitism'}]"
2381,20595,"[{'id': 1563, 'name': 'prisoner'}, {'id': 33564, 'name': 'u.s. soldier'}, {'id': 33573, 'name': 'banana'}, {'id': 33574, 'name': 'childhood home'}, {'id': 33575, 'name': 'buchenwald'}, {'id': 33576, 'name': 'menorah\xa0'}]"
2382,16306,"[{'id': 2831, 'name': 'slavery'}, {'id': 4565, 'name': 'dystopia'}, {'id': 9882, 'name': 'space'}, {'id': 9951, 'name': 'alien'}, {'id': 10336, 'name': 'animation'}, {'id': 161919, 'name': 'adult animation'}, {'id': 206464, 'name': 'strange science'}, {'id': 207569, 'name': 'human subjugation'}]"
2383,11622,"[{'id': 1533, 'name': 'isolation'}, {'id': 1815, 'name': 'atomic bomb'}, {'id': 2321, 'name': 'bunker'}, {'id': 4917, 'name': 'shelter'}]"
2384,10207,"[{'id': 544, 'name': 'sailboat'}, {'id': 1596, 'name': 'anonymous letter'}, {'id': 3180, 'name': 'sailing'}, {'id': 3452, 'name': 'love letter'}, {'id': 5344, 'name': 'bottle'}]"
2385,9849,"[{'id': 9951, 'name': 'alien'}, {'id': 10539, 'name': 'martian'}, {'id': 10988, 'name': 'based on tv series'}, {'id': 11860, 'name': 'fish out of water'}]"
2386,82865,"[{'id': 187056, 'name': 'woman director'}]"
2387,18892,"[{'id': 718, 'name': 'confession'}, {'id': 931, 'name': 'jealousy'}, {'id': 3030, 'name': 'nightmare'}, {'id': 3734, 'name': 'ambition'}, {'id': 4044, 'name': 'groupie'}, {'id': 6270, 'name': 'high school'}, {'id': 7289, 'name': 'cafeteria'}, {'id': 9748, 'name': 'revenge'}, {'id': 10266, 'name': 'prom'}, {'id': 10877, 'name': 'dead body'}, {'id': 13043, 'name': 'dating'}, {'id': 15479, 'name': 'fashion'}, {'id': 18001, 'name': 'rock band'}, {'id': 18020, 'name': 'fantasy sequence'}, {'id': 18512, 'name': 'slow motion'}, {'id': 33507, 'name': 'multiple identities'}, {'id': 33922, 'name': 'pop music'}, {'id': 34130, 'name': 'makeover'}, {'id': 162875, 'name': 'polaroid camera'}, {'id': 170418, 'name': 'public humiliation'}, {'id': 171556, 'name': 'social outcast'}, {'id': 188947, 'name': 'sidekick'}, {'id': 196645, 'name': 'prank gone wrong'}, {'id': 197077, 'name': 'cliques'}, {'id': 197092, 'name': 'social climbing'}, {'id': 197094, 'name': 'back stabbing'}, {'id': 197106, 'name': 'dead teenager'}, {'id': 197107, 'name': 'goth girls'}]"
2388,13466,"[{'id': 494, 'name': 'father son relationship'}, {'id': 818, 'name': 'based on novel'}, {'id': 1415, 'name': 'small town'}, {'id': 3376, 'name': 'satellite'}, {'id': 5565, 'name': 'biography'}, {'id': 6394, 'name': 'rocket'}, {'id': 8232, 'name': 'west virginia'}, {'id': 10508, 'name': 'teacher'}, {'id': 12105, 'name': 'student'}, {'id': 167215, 'name': 'coal mine'}, {'id': 208611, 'name': '1950s'}, {'id': 209072, 'name': 'sputnik'}, {'id': 209339, 'name': 'mining accident'}, {'id': 233604, 'name': 'rocketry'}]"
2389,1542,"[{'id': 10532, 'name': 'suburbia'}, {'id': 33471, 'name': 'downsizing'}, {'id': 167499, 'name': 'software engineer'}, {'id': 167506, 'name': 'burnout'}, {'id': 167507, 'name': 'dallas texas'}, {'id': 167510, 'name': 'beach resort'}, {'id': 167516, 'name': 'coworker relationship'}, {'id': 167519, 'name': 'laziness'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 232700, 'name': 'business rivalry'}]"
2390,43978,"[{'id': 33673, 'name': 'apple'}, {'id': 187056, 'name': 'woman director'}]"
2391,15256,"[{'id': 613, 'name': ""new year's eve""}, {'id': 10183, 'name': 'independent film'}, {'id': 14534, 'name': 'relationship'}, {'id': 187056, 'name': 'woman director'}, {'id': 199856, 'name': 'lower east side'}]"
